LoanID,CustomerID,LoanTypeID,LoanAmount_INR,InterestRate_Pct,Term_Months,StartDate,LoanStatus
LN-004321,CUST-01378,LT-104,920000,10.73,48,2024-08-20,Active
LN-004322,CUST-04161,LT-106,290000,21.12,24,2021-08-05,Fully Paid
LN-004323,CUST-10149,LT-103,730000,10.22,48,2024-07-14,Active
LN-004324,CUST-13266,LT-101,3680000,8.94,120,2023-05-19,Active
LN-004325,CUST-09870,LT-105,2680000,16.41,60,2022-09-21,Active
LN-004326,CUST-08010,LT-104,160000,10.03,36,2025-03-30,Active
LN-004327,CUST-13694,LT-104,980000,11.15,36,2025-11-27,Active
LN-004328,CUST-11794,LT-101,1690000,8.58,240,2024-08-03,Active
LN-004329,CUST-04991,LT-102,1010000,14.66,36,2025-05-01,Active
LN-004330,CUST-07460,LT-103,470000,9.19,84,2023-09-12,Active
LN-004331,CUST-05392,LT-103,1620000,12.03,36,2022-05-19,Fully Paid
LN-004332,CUST-04462,LT-103,1410000,9.79,36,2024-08-04,Active
LN-004333,CUST-11920,LT-101,2640000,8.9,120,2025-03-16,Active
LN-004334,CUST-08020,LT-106,280000,16.8,18,2023-09-24,Fully Paid
LN-004335,CUST-03305,LT-103,850000,10.33,120,2021-12-26,Active
LN-004336,CUST-11010,LT-101,3910000,8.74,360,2023-07-03,Active
LN-004337,CUST-14245,LT-104,1160000,10.62,36,2024-08-18,Active
LN-004338,CUST-10719,LT-101,2870000,8.51,360,2025-05-01,Active
LN-004339,CUST-07366,LT-101,2200000,8.93,240,2024-01-26,Active
LN-004340,CUST-14029,LT-102,260000,14.99,60,2024-02-14,Active
LN-004341,CUST-07590,LT-103,1400000,9.18,36,2022-09-14,Fully Paid
LN-004342,CUST-00606,LT-102,200000,13.56,36,2024-03-13,Active
LN-004343,CUST-04514,LT-102,1010000,15.28,24,2024-02-19,Defaulted
LN-004344,CUST-12466,LT-103,1110000,9.13,120,2022-06-27,Active
LN-004345,CUST-09642,LT-101,4120000,9.53,180,2025-04-30,Active
LN-004346,CUST-10092,LT-103,450000,10.57,36,2024-10-19,Active
LN-004347,CUST-00653,LT-105,2540000,15.23,120,2025-06-29,Active
LN-004348,CUST-09436,LT-101,1710000,8.67,360,2021-12-16,Defaulted
LN-004349,CUST-06833,LT-105,4960000,14.63,60,2024-01-09,Active
LN-004350,CUST-07518,LT-101,1830000,9.31,120,2022-05-07,Active
LN-004351,CUST-08750,LT-102,620000,14.11,36,2024-09-01,Active
LN-004352,CUST-01112,LT-106,1120000,18.83,36,2023-07-12,Active
LN-004353,CUST-09883,LT-104,510000,10.99,60,2022-12-17,Active
LN-004354,CUST-05080,LT-102,1220000,18.09,60,2023-07-27,Defaulted
LN-004355,CUST-05974,LT-102,1130000,13.97,24,2021-09-05,Defaulted
LN-004356,CUST-13483,LT-102,460000,13.34,48,2025-10-15,Active
LN-004357,CUST-12974,LT-102,610000,14.0,36,2021-08-13,Fully Paid
LN-004358,CUST-06380,LT-106,580000,16.75,24,2025-05-24,Defaulted
LN-004359,CUST-14094,LT-102,660000,14.15,48,2022-09-07,Active
LN-004360,CUST-05512,LT-102,730000,14.34,48,2023-01-17,Active
LN-004361,CUST-09421,LT-101,3710000,9.68,240,2023-05-29,Active
LN-004362,CUST-07853,LT-103,920000,11.37,84,2021-10-05,Active
LN-004363,CUST-07385,LT-104,1460000,10.89,48,2024-07-19,Active
LN-004364,CUST-03818,LT-101,3390000,8.98,360,2024-01-28,Active
LN-004365,CUST-09988,LT-101,2580000,8.56,120,2021-10-07,Active
LN-004366,CUST-06307,LT-102,410000,14.59,36,2025-03-23,Active
LN-004367,CUST-01542,LT-103,1430000,10.83,48,2024-08-06,Active
LN-004368,CUST-12777,LT-102,520000,13.93,48,2025-06-15,Active
LN-004369,CUST-00514,LT-101,4880000,12.6,360,2022-12-31,Active
LN-004370,CUST-10868,LT-101,1960000,8.79,180,2022-11-07,Active
LN-004371,CUST-03287,LT-101,3080000,8.08,180,2025-06-22,Active
LN-004372,CUST-12670,LT-104,600000,11.58,48,2022-03-11,Fully Paid
LN-004373,CUST-11259,LT-102,910000,16.19,60,2025-06-16,Defaulted
LN-004374,CUST-04110,LT-103,1280000,10.74,48,2022-12-30,Active
LN-004375,CUST-00348,LT-101,1230000,8.75,360,2023-03-03,Active
LN-004376,CUST-05622,LT-103,1080000,10.11,36,2025-03-07,Active
LN-004377,CUST-07703,LT-104,630000,12.65,60,2025-03-09,Active
LN-004378,CUST-03369,LT-101,2520000,9.28,120,2021-08-22,Active
LN-004379,CUST-14886,LT-101,5060000,8.91,360,2024-12-20,Active
LN-004380,CUST-14697,LT-103,720000,10.46,120,2022-03-15,Active
LN-004381,CUST-06578,LT-104,760000,11.98,60,2024-09-22,Active
LN-004382,CUST-08871,LT-103,700000,10.06,84,2023-01-28,Active
LN-004383,CUST-14811,LT-102,950000,14.54,12,2024-10-30,Fully Paid
LN-004384,CUST-13909,LT-103,980000,14.12,60,2025-09-19,Active
LN-004385,CUST-11949,LT-106,800000,18.0,36,2022-12-11,Fully Paid
LN-004386,CUST-09512,LT-103,680000,10.1,84,2021-06-05,Active
LN-004387,CUST-01583,LT-102,640000,14.97,48,2025-07-15,Active
LN-004388,CUST-00839,LT-102,440000,14.63,60,2025-05-06,Active
LN-004389,CUST-08502,LT-102,710000,16.04,24,2025-06-02,Active
LN-004390,CUST-14177,LT-103,1270000,10.63,84,2023-08-15,Active
LN-004391,CUST-12220,LT-104,330000,10.15,120,2023-06-20,Active
LN-004392,CUST-00331,LT-103,380000,11.03,84,2024-04-16,Active
LN-004393,CUST-04807,LT-101,1180000,7.95,360,2022-08-15,Active
LN-004394,CUST-13277,LT-102,590000,13.77,60,2024-01-19,Active
LN-004395,CUST-01795,LT-103,2090000,10.95,84,2023-03-02,Active
LN-004396,CUST-11564,LT-106,1160000,17.19,12,2022-01-13,Fully Paid
LN-004397,CUST-11050,LT-101,5120000,7.94,240,2023-10-09,Active
LN-004398,CUST-08142,LT-101,6200000,9.77,180,2025-06-24,Active
LN-004399,CUST-14478,LT-104,850000,11.03,36,2021-06-08,Fully Paid
LN-004400,CUST-05141,LT-101,4120000,8.96,240,2023-11-23,Active
LN-004401,CUST-07034,LT-103,730000,11.45,36,2025-10-08,Active
LN-004402,CUST-10239,LT-106,880000,16.98,12,2024-02-04,Fully Paid
LN-004403,CUST-10472,LT-103,620000,12.04,120,2024-02-25,Active
LN-004404,CUST-04554,LT-102,930000,13.4,12,2021-11-14,Fully Paid
LN-004405,CUST-14589,LT-104,1470000,12.69,48,2021-10-27,Fully Paid
LN-004406,CUST-03516,LT-104,780000,11.44,48,2024-01-10,Active
LN-004407,CUST-00520,LT-103,1330000,10.36,48,2022-10-03,Active
LN-004408,CUST-07763,LT-101,4990000,8.89,240,2023-08-24,Active
LN-004409,CUST-14017,LT-103,2130000,9.33,48,2022-05-19,Fully Paid
LN-004410,CUST-11689,LT-101,2950000,9.45,120,2024-09-03,Active
LN-004411,CUST-14941,LT-101,3470000,9.72,360,2021-11-10,Active
LN-004412,CUST-02647,LT-101,1830000,9.17,120,2023-10-10,Active
LN-004413,CUST-13192,LT-101,1820000,9.98,360,2023-11-18,Active
LN-004414,CUST-01706,LT-102,760000,18.06,48,2024-05-09,Defaulted
LN-004415,CUST-14711,LT-105,2220000,15.19,48,2025-08-30,Active
LN-004416,CUST-11219,LT-101,2410000,10.06,360,2025-02-19,Active
LN-004417,CUST-08239,LT-103,690000,9.17,120,2022-08-15,Active
LN-004418,CUST-10818,LT-102,740000,13.27,12,2021-10-28,Fully Paid
LN-004419,CUST-12993,LT-101,2000000,8.28,180,2025-10-01,Active
LN-004420,CUST-08295,LT-102,1010000,15.0,48,2024-10-25,Active
LN-004421,CUST-07477,LT-101,3070000,8.73,180,2023-10-27,Active
LN-004422,CUST-10843,LT-103,2020000,9.85,60,2024-07-09,Active
LN-004423,CUST-07438,LT-101,4020000,8.47,180,2025-07-15,Active
LN-004424,CUST-13138,LT-101,5510000,8.19,360,2023-03-26,Active
LN-004425,CUST-01120,LT-102,570000,14.63,36,2022-02-18,Defaulted
LN-004426,CUST-11100,LT-102,350000,13.55,12,2024-02-01,Fully Paid
LN-004427,CUST-11779,LT-103,420000,9.42,84,2024-11-18,Active
LN-004428,CUST-06953,LT-103,530000,9.97,120,2025-05-06,Active
LN-004429,CUST-09441,LT-102,1010000,14.25,60,2025-08-05,Active
LN-004430,CUST-09637,LT-103,890000,11.22,84,2025-07-03,Defaulted
LN-004431,CUST-01653,LT-101,2800000,8.13,240,2025-06-10,Active
LN-004432,CUST-06344,LT-101,4210000,9.66,120,2025-02-22,Active
LN-004433,CUST-05248,LT-105,2660000,15.69,84,2022-11-27,Active
LN-004434,CUST-08296,LT-102,450000,14.19,36,2022-03-01,Fully Paid
LN-004435,CUST-07580,LT-101,2500000,7.86,360,2025-07-09,Active
LN-004436,CUST-02967,LT-104,1100000,10.03,48,2024-02-23,Active
LN-004437,CUST-03795,LT-103,890000,9.78,60,2024-07-22,Active
LN-004438,CUST-06721,LT-103,1220000,10.6,84,2024-01-13,Active
LN-004439,CUST-04051,LT-101,1570000,9.62,180,2023-02-19,Active
LN-004440,CUST-05050,LT-104,800000,10.35,48,2023-12-09,Active
LN-004441,CUST-12505,LT-101,3000000,9.71,120,2022-07-19,Active
LN-004442,CUST-01150,LT-101,3380000,8.59,180,2022-12-01,Active
LN-004443,CUST-01946,LT-101,4400000,9.15,120,2025-05-04,Active
LN-004444,CUST-00526,LT-103,860000,10.72,84,2023-08-30,Active
LN-004445,CUST-04321,LT-104,910000,10.88,84,2023-02-20,Active
LN-004446,CUST-08816,LT-101,5070000,9.06,120,2022-01-28,Active
LN-004447,CUST-14075,LT-102,750000,13.57,12,2025-10-12,Active
LN-004448,CUST-05437,LT-101,2250000,9.63,180,2022-03-21,Active
LN-004449,CUST-07204,LT-102,280000,16.28,36,2023-05-28,Fully Paid
LN-004450,CUST-09109,LT-101,2550000,12.16,120,2025-02-05,Active
LN-004451,CUST-11697,LT-106,1120000,16.19,12,2023-10-27,Fully Paid
LN-004452,CUST-06875,LT-104,1380000,14.54,120,2021-06-03,Active
LN-004453,CUST-07361,LT-103,980000,9.92,84,2022-03-29,Active
LN-004454,CUST-14958,LT-103,460000,9.88,48,2025-07-21,Active
LN-004455,CUST-01809,LT-101,1500000,11.0,240,2025-06-14,Active
LN-004456,CUST-02383,LT-103,710000,10.18,48,2023-08-06,Active
LN-004457,CUST-06309,LT-102,510000,13.92,24,2025-04-10,Active
LN-004458,CUST-05369,LT-102,650000,13.81,48,2022-11-13,Active
LN-004459,CUST-13259,LT-105,3940000,19.69,120,2025-11-19,Defaulted
LN-004460,CUST-07817,LT-105,960000,16.3,36,2021-08-28,Fully Paid
LN-004461,CUST-11375,LT-104,680000,10.74,84,2023-09-24,Active
LN-004462,CUST-02619,LT-104,970000,10.48,60,2024-03-11,Active
LN-004463,CUST-08999,LT-103,680000,11.13,48,2024-06-04,Active
LN-004464,CUST-13631,LT-103,2480000,10.23,60,2025-02-03,Active
LN-004465,CUST-01093,LT-101,1570000,8.62,240,2023-04-11,Active
LN-004466,CUST-09065,LT-103,1090000,10.54,84,2024-12-04,Active
LN-004467,CUST-02353,LT-101,1520000,8.52,180,2022-02-01,Active
LN-004468,CUST-13780,LT-101,1810000,10.18,240,2021-10-05,Active
LN-004469,CUST-12619,LT-104,790000,10.95,48,2023-03-25,Active
LN-004470,CUST-09615,LT-102,390000,14.11,12,2021-09-12,Fully Paid
LN-004471,CUST-13764,LT-101,6370000,8.78,180,2025-03-27,Active
LN-004472,CUST-01928,LT-101,6650000,8.36,240,2024-10-04,Active
LN-004473,CUST-02724,LT-103,1220000,9.46,84,2022-12-22,Active
LN-004474,CUST-13919,LT-105,3480000,15.55,36,2025-02-06,Defaulted
LN-004475,CUST-08038,LT-104,880000,12.73,60,2024-06-05,Active
LN-004476,CUST-12422,LT-102,560000,14.72,48,2024-07-18,Active
LN-004477,CUST-09212,LT-101,1680000,8.78,240,2022-01-25,Active
LN-004478,CUST-10221,LT-102,690000,15.92,60,2024-06-07,Active
LN-004479,CUST-10508,LT-103,1000000,11.03,60,2022-05-16,Active
LN-004480,CUST-13892,LT-104,2040000,14.68,120,2025-03-21,Active
LN-004481,CUST-08750,LT-102,710000,14.06,36,2024-06-08,Active
LN-004482,CUST-08338,LT-103,1350000,13.62,60,2024-10-17,Defaulted
LN-004483,CUST-06014,LT-103,570000,9.71,36,2023-09-14,Active
LN-004484,CUST-14939,LT-104,1500000,12.71,120,2023-03-13,Active
LN-004485,CUST-10626,LT-103,1640000,9.22,60,2022-06-12,Active
LN-004486,CUST-02697,LT-105,890000,14.7,120,2021-11-18,Active
LN-004487,CUST-04232,LT-101,4820000,9.54,120,2024-09-06,Active
LN-004488,CUST-09461,LT-103,1880000,9.36,48,2022-03-03,Fully Paid
LN-004489,CUST-11040,LT-102,330000,14.89,36,2023-09-27,Active
LN-004490,CUST-09544,LT-105,2050000,14.65,48,2024-07-25,Active
LN-004491,CUST-01049,LT-101,4610000,9.51,360,2025-09-06,Active
LN-004492,CUST-10233,LT-104,1000000,10.03,120,2024-06-27,Active
LN-004493,CUST-14405,LT-105,1210000,17.6,60,2025-06-04,Defaulted
LN-004494,CUST-06625,LT-103,770000,10.28,48,2022-04-13,Fully Paid
LN-004495,CUST-00424,LT-104,1800000,10.25,36,2025-11-13,Active
LN-004496,CUST-10456,LT-105,3220000,16.46,48,2023-12-01,Active
LN-004497,CUST-08681,LT-102,1010000,13.93,12,2021-09-15,Fully Paid
LN-004498,CUST-04788,LT-101,3920000,8.48,240,2024-01-23,Active
LN-004499,CUST-01638,LT-105,4190000,17.21,84,2024-11-18,Defaulted
LN-004500,CUST-11781,LT-101,6140000,8.68,240,2022-04-16,Active
LN-004501,CUST-11399,LT-102,610000,13.23,36,2025-07-24,Active
LN-004502,CUST-05697,LT-102,670000,14.73,36,2023-07-28,Active
LN-004503,CUST-11099,LT-103,1940000,9.68,36,2025-09-17,Active
LN-004504,CUST-09180,LT-106,920000,16.35,12,2023-02-11,Fully Paid
LN-004505,CUST-12754,LT-101,5620000,10.35,360,2024-03-29,Defaulted
LN-004506,CUST-05485,LT-104,1620000,10.92,120,2024-06-20,Active
LN-004507,CUST-14347,LT-101,3110000,9.57,360,2022-06-13,Active
LN-004508,CUST-06028,LT-101,4710000,10.77,240,2021-08-17,Active
LN-004509,CUST-03168,LT-103,650000,10.48,60,2023-01-15,Active
LN-004510,CUST-07622,LT-101,6740000,8.81,180,2024-11-25,Active
LN-004511,CUST-11687,LT-103,170000,11.21,120,2021-08-28,Active
LN-004512,CUST-03718,LT-106,390000,17.67,36,2024-08-01,Active
LN-004513,CUST-01012,LT-105,1750000,17.06,84,2023-03-27,Active
LN-004514,CUST-11570,LT-104,1060000,9.86,36,2024-03-12,Active
LN-004515,CUST-13023,LT-101,4180000,8.03,180,2021-06-19,Active
LN-004516,CUST-04557,LT-101,2190000,8.68,360,2024-03-13,Active
LN-004517,CUST-03515,LT-104,950000,9.96,60,2023-06-12,Active
LN-004518,CUST-07467,LT-103,390000,10.29,60,2022-06-21,Active
LN-004519,CUST-14733,LT-101,5130000,8.97,240,2023-09-15,Active
LN-004520,CUST-06822,LT-102,500000,13.44,60,2023-04-22,Active
LN-004521,CUST-03330,LT-103,550000,11.94,60,2025-02-19,Active
LN-004522,CUST-02032,LT-102,600000,13.82,60,2024-07-02,Active
LN-004523,CUST-08678,LT-102,960000,14.57,12,2025-09-30,Active
LN-004524,CUST-05258,LT-101,5980000,9.62,240,2022-02-18,Active
LN-004525,CUST-06037,LT-102,590000,14.01,48,2025-04-23,Active
LN-004526,CUST-09265,LT-106,260000,18.22,12,2022-10-22,Defaulted
LN-004527,CUST-06612,LT-102,1090000,15.39,48,2021-06-02,Fully Paid
LN-004528,CUST-08095,LT-103,730000,10.43,48,2024-02-09,Active
LN-004529,CUST-00358,LT-102,890000,14.51,60,2024-07-11,Active
LN-004530,CUST-08079,LT-104,1880000,10.36,84,2023-01-23,Active
LN-004531,CUST-13461,LT-103,380000,11.04,120,2025-02-13,Active
LN-004532,CUST-02020,LT-105,1140000,14.79,36,2024-07-28,Active
LN-004533,CUST-07131,LT-103,1290000,9.31,84,2025-09-24,Active
LN-004534,CUST-12311,LT-105,1500000,15.01,60,2024-12-15,Active
LN-004535,CUST-10196,LT-101,2000000,9.79,180,2025-11-11,Active
LN-004536,CUST-13675,LT-102,360000,17.44,48,2021-09-11,Defaulted
LN-004537,CUST-04186,LT-103,870000,12.26,60,2021-08-23,Active
LN-004538,CUST-04183,LT-102,670000,13.36,60,2025-01-17,Active
LN-004539,CUST-08970,LT-105,920000,14.89,120,2024-02-24,Active
LN-004540,CUST-11633,LT-101,2870000,8.1,240,2024-07-18,Active
LN-004541,CUST-13884,LT-102,700000,14.88,24,2025-04-11,Active
LN-004542,CUST-01565,LT-105,3080000,15.6,120,2024-09-05,Active
LN-004543,CUST-04440,LT-104,700000,11.41,48,2021-10-09,Fully Paid
LN-004544,CUST-12284,LT-104,230000,10.92,48,2021-12-25,Fully Paid
LN-004545,CUST-05005,LT-102,780000,14.37,36,2023-01-29,Fully Paid
LN-004546,CUST-00038,LT-102,1040000,13.13,24,2023-01-26,Fully Paid
LN-004547,CUST-00079,LT-102,350000,15.54,48,2022-12-18,Active
LN-004548,CUST-00969,LT-101,3560000,8.52,360,2023-12-22,Active
LN-004549,CUST-12229,LT-103,770000,11.03,84,2022-10-18,Active
LN-004550,CUST-12030,LT-104,840000,14.8,48,2024-12-20,Defaulted
LN-004551,CUST-04453,LT-101,4260000,9.53,180,2021-12-05,Active
LN-004552,CUST-00594,LT-103,580000,9.94,36,2023-10-27,Active
LN-004553,CUST-12851,LT-103,1020000,9.68,48,2023-01-17,Active
LN-004554,CUST-07284,LT-101,3810000,8.76,120,2025-09-16,Active
LN-004555,CUST-06056,LT-106,1380000,16.99,18,2022-09-30,Fully Paid
LN-004556,CUST-06723,LT-102,520000,15.15,60,2022-06-25,Active
LN-004557,CUST-00740,LT-105,3650000,18.97,120,2021-12-09,Defaulted
LN-004558,CUST-02442,LT-101,3400000,8.53,180,2023-10-26,Active
LN-004559,CUST-03907,LT-103,890000,9.62,120,2023-04-13,Active
LN-004560,CUST-12685,LT-101,1640000,9.86,120,2025-11-17,Active
LN-004561,CUST-14115,LT-101,2380000,9.14,240,2023-03-03,Active
LN-004562,CUST-02016,LT-101,1670000,8.32,360,2022-04-15,Active
LN-004563,CUST-00835,LT-103,730000,12.03,84,2021-10-18,Active
LN-004564,CUST-11905,LT-106,630000,16.18,18,2024-11-19,Fully Paid
LN-004565,CUST-06928,LT-104,700000,11.49,60,2024-06-13,Active
LN-004566,CUST-05118,LT-102,710000,15.43,36,2022-10-15,Defaulted
LN-004567,CUST-12706,LT-103,900000,10.16,60,2022-10-28,Active
LN-004568,CUST-00662,LT-102,680000,13.27,36,2022-03-07,Fully Paid
LN-004569,CUST-07284,LT-101,7930000,8.61,180,2023-02-10,Active
LN-004570,CUST-12595,LT-103,680000,9.72,36,2022-05-02,Fully Paid
LN-004571,CUST-09950,LT-102,480000,13.33,48,2022-02-24,Fully Paid
LN-004572,CUST-07968,LT-102,300000,15.72,36,2025-08-30,Active
LN-004573,CUST-02604,LT-101,5610000,9.12,120,2021-09-26,Active
LN-004574,CUST-09574,LT-101,5660000,8.89,120,2025-12-06,Active
LN-004575,CUST-06736,LT-102,640000,14.19,60,2025-07-14,Active
LN-004576,CUST-08587,LT-102,390000,13.66,48,2021-11-03,Fully Paid
LN-004577,CUST-12134,LT-102,370000,13.42,12,2025-11-15,Active
LN-004578,CUST-02644,LT-102,420000,14.19,48,2025-11-16,Active
LN-004579,CUST-02892,LT-103,1140000,9.92,36,2022-10-25,Fully Paid
LN-004580,CUST-12010,LT-101,4210000,8.71,180,2023-10-03,Active
LN-004581,CUST-09205,LT-105,1100000,15.13,48,2023-01-30,Active
LN-004582,CUST-08247,LT-102,1180000,14.9,36,2022-08-29,Fully Paid
LN-004583,CUST-10842,LT-102,330000,13.61,24,2022-12-26,Fully Paid
LN-004584,CUST-14719,LT-101,2320000,8.93,240,2022-04-06,Active
LN-004585,CUST-05410,LT-102,810000,13.67,24,2023-01-28,Fully Paid
LN-004586,CUST-12275,LT-103,2260000,14.26,48,2021-10-08,Fully Paid
LN-004587,CUST-12977,LT-104,1480000,12.76,120,2022-02-05,Active
LN-004588,CUST-05006,LT-103,780000,10.34,60,2023-08-08,Active
LN-004589,CUST-02521,LT-103,570000,10.24,60,2023-05-29,Active
LN-004590,CUST-07430,LT-102,620000,14.54,60,2021-12-19,Active
LN-004591,CUST-03378,LT-102,370000,14.2,60,2022-08-25,Active
LN-004592,CUST-12168,LT-106,1050000,17.22,36,2022-12-13,Fully Paid
LN-004593,CUST-04381,LT-106,1680000,18.01,24,2023-04-16,Fully Paid
LN-004594,CUST-04238,LT-104,1740000,10.83,120,2022-02-09,Active
LN-004595,CUST-09646,LT-101,3300000,8.67,120,2024-05-27,Active
LN-004596,CUST-11653,LT-105,2960000,16.45,48,2022-06-17,Fully Paid
LN-004597,CUST-07954,LT-103,420000,12.2,84,2025-09-06,Active
LN-004598,CUST-09433,LT-102,640000,13.53,48,2021-12-05,Fully Paid
LN-004599,CUST-13482,LT-103,980000,10.86,120,2021-12-22,Active
LN-004600,CUST-12139,LT-102,220000,13.89,24,2024-04-25,Fully Paid
LN-004601,CUST-09818,LT-102,430000,15.21,24,2023-11-13,Fully Paid
LN-004602,CUST-02445,LT-102,1010000,13.21,24,2021-09-22,Fully Paid
LN-004603,CUST-14683,LT-105,3440000,16.26,60,2024-11-02,Active
LN-004604,CUST-14153,LT-102,740000,14.93,60,2023-05-31,Active
LN-004605,CUST-06142,LT-101,2630000,8.79,240,2024-07-13,Active
LN-004606,CUST-01883,LT-101,3030000,12.56,120,2023-09-19,Active
LN-004607,CUST-13058,LT-101,3300000,8.85,120,2022-10-22,Active
LN-004608,CUST-13971,LT-103,540000,10.15,84,2022-10-08,Active
LN-004609,CUST-10520,LT-102,1240000,17.81,60,2025-10-02,Active
LN-004610,CUST-09775,LT-103,1320000,14.17,60,2023-10-31,Active
LN-004611,CUST-07872,LT-105,3090000,15.52,120,2023-06-13,Active
LN-004612,CUST-11300,LT-106,540000,17.93,24,2022-04-04,Fully Paid
LN-004613,CUST-03194,LT-102,590000,13.32,60,2025-01-08,Active
LN-004614,CUST-13312,LT-101,4880000,8.93,120,2022-05-06,Active
LN-004615,CUST-06735,LT-101,830000,10.1,180,2022-02-20,Defaulted
LN-004616,CUST-06683,LT-101,2380000,8.39,360,2022-03-01,Active
LN-004617,CUST-10340,LT-102,830000,15.18,12,2025-09-30,Defaulted
LN-004618,CUST-13501,LT-103,790000,9.67,120,2024-04-28,Active
LN-004619,CUST-14370,LT-101,1720000,8.0,180,2023-03-02,Active
LN-004620,CUST-05271,LT-101,3470000,10.44,180,2023-04-16,Active
LN-004621,CUST-04520,LT-101,4580000,7.91,360,2023-05-21,Active
LN-004622,CUST-07297,LT-104,710000,13.04,84,2023-09-06,Active
LN-004623,CUST-12006,LT-101,3250000,9.65,120,2024-12-11,Active
LN-004624,CUST-06001,LT-103,1520000,9.59,84,2024-01-30,Active
LN-004625,CUST-08336,LT-102,990000,13.34,60,2023-11-25,Active
LN-004626,CUST-14768,LT-102,960000,14.54,60,2025-04-02,Active
LN-004627,CUST-13694,LT-103,1340000,9.96,60,2022-07-01,Active
LN-004628,CUST-07561,LT-102,920000,14.25,48,2022-07-09,Active
LN-004629,CUST-13703,LT-101,4090000,10.58,240,2024-01-01,Active
LN-004630,CUST-09180,LT-102,680000,13.16,60,2022-04-07,Active
LN-004631,CUST-11506,LT-104,820000,10.88,120,2023-03-02,Active
LN-004632,CUST-10929,LT-103,470000,9.67,60,2024-02-29,Active
LN-004633,CUST-11912,LT-106,520000,17.73,24,2022-12-17,Fully Paid
LN-004634,CUST-03988,LT-104,670000,12.47,120,2025-06-19,Defaulted
LN-004635,CUST-10926,LT-104,1800000,11.71,120,2024-05-09,Active
LN-004636,CUST-07936,LT-104,1060000,10.83,36,2021-07-11,Fully Paid
LN-004637,CUST-14906,LT-102,660000,13.97,48,2025-09-15,Active
LN-004638,CUST-01097,LT-104,820000,10.99,84,2023-05-28,Active
LN-004639,CUST-14914,LT-103,1930000,10.13,60,2021-10-14,Active
LN-004640,CUST-00981,LT-101,4910000,10.95,240,2021-07-28,Active
LN-004641,CUST-13755,LT-101,2270000,9.29,180,2025-11-15,Active
LN-004642,CUST-11483,LT-102,660000,14.42,24,2023-09-17,Fully Paid
LN-004643,CUST-05286,LT-103,960000,10.47,48,2021-09-23,Fully Paid
LN-004644,CUST-03073,LT-102,410000,14.05,24,2025-01-09,Active
LN-004645,CUST-09617,LT-103,460000,11.86,120,2022-08-01,Active
LN-004646,CUST-12204,LT-101,3710000,10.26,180,2025-07-14,Active
LN-004647,CUST-11401,LT-104,560000,12.12,84,2024-12-10,Active
LN-004648,CUST-02341,LT-102,840000,14.59,36,2024-05-02,Active
LN-004649,CUST-05810,LT-103,860000,9.76,84,2025-01-19,Active
LN-004650,CUST-10610,LT-105,1480000,15.73,84,2023-11-05,Active
LN-004651,CUST-11698,LT-101,3410000,8.2,120,2024-01-08,Active
LN-004652,CUST-09669,LT-102,430000,13.71,12,2021-06-27,Fully Paid
LN-004653,CUST-00904,LT-101,2870000,8.62,360,2023-05-09,Active
LN-004654,CUST-13044,LT-101,2440000,8.75,180,2025-09-23,Active
LN-004655,CUST-07048,LT-101,6190000,8.09,360,2021-07-02,Active
LN-004656,CUST-11358,LT-106,830000,16.76,36,2023-08-06,Active
LN-004657,CUST-13216,LT-101,1980000,8.86,360,2021-10-03,Active
LN-004658,CUST-08120,LT-103,810000,10.76,84,2022-05-18,Active
LN-004659,CUST-07530,LT-101,4210000,8.42,240,2023-03-29,Active
LN-004660,CUST-01973,LT-103,1980000,10.17,60,2024-07-06,Active
LN-004661,CUST-09147,LT-102,1110000,13.18,24,2025-06-09,Active
LN-004662,CUST-05306,LT-101,3040000,7.97,120,2025-01-03,Active
LN-004663,CUST-03196,LT-103,1090000,9.25,60,2022-09-29,Active
LN-004664,CUST-11710,LT-102,1130000,15.91,60,2022-01-12,Active
LN-004665,CUST-06575,LT-101,2310000,8.64,180,2023-12-14,Active
LN-004666,CUST-00034,LT-103,1600000,10.89,60,2025-07-23,Active
LN-004667,CUST-12581,LT-102,580000,14.58,36,2023-06-03,Fully Paid
LN-004668,CUST-10407,LT-102,390000,14.21,24,2023-06-22,Fully Paid
LN-004669,CUST-01751,LT-101,4560000,8.09,120,2024-11-09,Active
